listing_id,title,price_kes,bedrooms,bathrooms,size_sqm,property_type,neighbourhood,county,listing_type,is_sale,is_nairobi,total_rooms,price_per_sqm,bedroom_category,url,scraped_at,price_raw,bedrooms_raw,bathrooms_raw,size_raw,location
3934306,3 Bed Townhouse with En Suite at Off Duom Palm Street,300000.0,3.0,3.0,5.0,Townhouse,Runda,Westlands,rent,0,1,6.0,60000.0,3 Bed,https://www.buyrentkenya.com/listings/furnished-3-bedroom-townhouse-for-rent-runda-3934306,2026-03-05 17:05,"KSh 300,000/ month",3 Bedrooms,3 Bathrooms,"0,5 m²","Runda, Westlands"
3934314,3 Bed Villa with En Suite at Kitengela,75000.0,3.0,3.0,200.0,Villa,Kitengela,,rent,0,0,6.0,375.0,3 Bed,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-rent-kitengela-3934314,2026-03-05 17:05,"KSh 75,000/ month",3 Bedrooms,3 Bathrooms,200 m²,
3934311,2 Bed House with En Suite in Westlands Area,130000.0,2.0,2.0,,House,Westlands Area,Westlands,rent,0,1,4.0,,2 Bed,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-westlands-area-3934311,2026-03-05 17:05,"KSh 130,000/ month",2 Bedrooms,2 Bathrooms,,"Westlands Area, Westlands"
3934213,4 Bed Townhouse with En Suite at Lavington,350000.0,4.0,4.0,,Townhouse,Lavington,,rent,0,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3934213,2026-03-05 17:05,"KSh 350,000/ month",4 Bedrooms,4 Bathrooms,,
3934090,4 Bed Villa with En Suite in Kitengela,55000.0,4.0,4.0,,Villa,Kitengela,,rent,0,0,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kitengela-3934090,2026-03-05 17:05,"KSh 55,000/ month",4 Bedrooms,4 Bathrooms,,
3934088,5 Bed Townhouse with En Suite at Lavington Green,180000.0,5.0,5.0,,Townhouse,Lavington Green,,rent,0,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3934088,2026-03-05 17:05,"KSh 180,000/ month",5 Bedrooms,5 Bathrooms,,
3934017,5 Bed Villa with En Suite at Mj Marina Mtwapa Creek,45000.0,5.0,6.0,,Villa,Mj Marina Mtwapa Creek,,rent,0,0,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/furnished-5-bedroom-villa-for-rent-mtwapa-3934017,2026-03-05 17:05,"KSh 45,000/ month",5 Bedrooms,6 Bathrooms,,
3933967,4 Bed House with En Suite at Tigoni,200000.0,4.0,3.0,,House,Tigoni,Limuru,rent,0,0,7.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-tigoni-3933967,2026-03-05 17:05,"KSh 200,000/ month",4 Bedrooms,3 Bathrooms,,"Tigoni, Limuru"
3933939,1 Bed House with En Suite in Kyuna,165000.0,1.0,1.0,,House,Kyuna,,rent,0,0,2.0,,1 Bed,https://www.buyrentkenya.com/listings/furnished-1-bedroom-house-for-rent-kyuna-3933939,2026-03-05 17:05,"KSh 165,000/ month",1 Bedrooms,1 Bathrooms,,"Spacious AND MODERN GUESTHOUSE Kyuna, Westlands"
3908543,5 Bed House with En Suite at Lavington Green,450000.0,5.0,4.0,,House,Lavington Green,,rent,0,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3908543,2026-03-05 17:05,"KSh 450,000/ month",5 Bedrooms,4 Bathrooms,,
3929339,5 Bed House with En Suite at Lavington Green,450000.0,5.0,5.0,,House,Lavington Green,,rent,0,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3929339,2026-03-05 17:05,"KSh 450,000/ month",5 Bedrooms,5 Bathrooms,,
3929460,4 Bed House with En Suite at Lavington Green Maziwa,350000.0,4.0,4.0,,House,Lavington Green Maziwa,,rent,0,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-lavington-3929460,2026-03-05 17:05,"KSh 350,000/ month",4 Bedrooms,4 Bathrooms,,
3933876,4 Bed Townhouse with Garden in Runda,190000.0,4.0,,,Townhouse,Runda,Westlands,rent,0,1,4.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3933876,2026-03-05 17:05,"KSh 190,000/ month",4 Bedrooms,,,"Runda, Westlands"
3933344,5 Bed House with En Suite at Lavington,450000.0,5.0,5.0,,House,Lavington,,rent,0,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3933344,2026-03-05 17:05,"KSh 450,000/ month",5 Bedrooms,5 Bathrooms,,
3933370,5 Bed House with En Suite at Lavington Green,265000.0,5.0,4.0,,House,Lavington Green,,rent,0,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3933370,2026-03-05 17:05,"KSh 265,000/ month",5 Bedrooms,4 Bathrooms,,
3933843,6 Bed House with En Suite in Karen,350000.0,6.0,6.0,,House,Karen,,rent,0,1,12.0,,6+ Bed,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-karen-3933843,2026-03-05 17:05,"KSh 350,000/ month",6 Bedrooms,6 Bathrooms,,
3933813,4 Bed Townhouse with En Suite in Nyali Area,100000.0,4.0,3.0,,Townhouse,Elegant,Recently Refurbished,rent,0,0,7.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-nyali-area-3933813,2026-03-05 17:05,"KSh 100,000/ month",4 Bedrooms,3 Bathrooms,,"Elegant, Recently Refurbished"
3933824,4 Bed House with En Suite in Gigiri,644500.0,4.0,5.0,,House,Gigiri,Westlands,rent,0,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-rent-gigiri-3933824,2026-03-05 17:05,"KSh 644,500/ month",4 Bedrooms,5 Bathrooms,,"Gigiri, Westlands"
3933819,4 Bed House with En Suite in Muthaiga,380000.0,4.0,3.0,,House,Muthaiga,,rent,0,1,7.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-muthaiga-3933819,2026-03-05 17:05,"KSh 380,000/ month",4 Bedrooms,3 Bathrooms,,
3933802,3 Bed House with En Suite in Runda,300000.0,3.0,3.0,,House,Runda,Westlands,rent,0,1,6.0,,3 Bed,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-runda-3933802,2026-03-05 17:05,"KSh 300,000/ month",3 Bedrooms,3 Bathrooms,,"Runda, Westlands"
3933748,2 Bed House with En Suite in Gigiri,502710.0,2.0,3.0,,House,Gigiri,Westlands,rent,0,1,5.0,,2 Bed,https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-rent-gigiri-3933748,2026-03-05 17:05,"KSh 502,710/ month",2 Bedrooms,3 Bathrooms,,"Gigiri, Westlands"
3933737,4 Bed House with En Suite in Lavington,350000.0,4.0,4.0,,House,Lavington,,rent,0,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-lavington-3933737,2026-03-05 17:05,"KSh 350,000/ month",4 Bedrooms,4 Bathrooms,,
3927816,3 Bed House at Landless,100000.0,3.0,,,House,Landless,,rent,0,0,3.0,,3 Bed,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-thika-road-3927816,2026-03-05 17:05,"KSh 100,000/ month",3 Bedrooms,,,
3933693,6 Bed House with En Suite in Lavington,420000.0,6.0,5.0,,House,Lavington,,rent,0,1,11.0,,6+ Bed,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-lavington-3933693,2026-03-05 17:05,"KSh 420,000/ month",6 Bedrooms,5 Bathrooms,,
3933609,7 Bed Villa with En Suite at Mj - Marina,55000.0,7.0,8.0,,Villa,Mj - Marina,,rent,0,0,15.0,,6+ Bed,https://www.buyrentkenya.com/listings/furnished-7-bedroom-villa-for-rent-mtwapa-3933609,2026-03-05 17:05,"KSh 55,000/ month",7 Bedrooms,8 Bathrooms,,
3933590,5 Bed House with En Suite at Runda Soraya,420000.0,5.0,5.0,,House,Runda,Westlands,rent,0,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3933590,2026-03-05 17:05,"KSh 420,000/ month",5 Bedrooms,5 Bathrooms,,"Runda, Westlands"
3933634,4 Bed House with En Suite in Runda,550000.0,4.0,4.0,,House,Runda,Westlands,rent,0,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3933634,2026-03-05 17:05,"KSh 550,000/ month",4 Bedrooms,4 Bathrooms,,"Runda, Westlands"
3933626,3 Bed House with En Suite in Spring Valley,300000.0,3.0,3.0,,House,Spring Valley Spring Valley,Westlands,rent,0,1,6.0,,3 Bed,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-spring-valley-3933626,2026-03-05 17:05,"KSh 300,000/ month",3 Bedrooms,3 Bathrooms,,"Spring Valley Spring Valley, Westlands"
3933583,5 Bed House with En Suite in Runda,400000.0,5.0,5.0,543.0,House,Runda,Westlands,rent,0,1,10.0,737.0,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3933583,2026-03-05 17:05,"KSh 400,000/ month",5 Bedrooms,5 Bathrooms,543 m²,"Runda, Westlands"
3933550,3 Bed House with Garden in Kenyatta Road,65000.0,3.0,3.0,,House,Kenyatta Road,,rent,0,0,6.0,,3 Bed,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-kenyatta-road-3933550,2026-03-05 17:05,"KSh 65,000/ month",3 Bedrooms,3 Bathrooms,,
3933572,9 Bed House with En Suite in Rosslyn,700000.0,9.0,10.0,,House,Rosslyn,Westlands,rent,0,0,19.0,,6+ Bed,https://www.buyrentkenya.com/listings/9-bedroom-house-for-rent-rosslyn-3933572,2026-03-05 17:05,"KSh 700,000/ month",9 Bedrooms,10 Bathrooms,,"Rosslyn, Westlands"
3933545,5 Bed House with En Suite in Lower Kabete,700000.0,5.0,5.0,,House,Lower Kabete,Westlands,rent,0,0,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lower-kabete-3933545,2026-03-05 17:05,"KSh 700,000/ month",5 Bedrooms,5 Bathrooms,,"Lower Kabete, Westlands"
3933575,4 Bed House with En Suite in Loresho,644750.0,4.0,4.0,,House,Loresho Loresho,Westlands,rent,0,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-loresho-3933575,2026-03-05 17:05,"KSh 644,750/ month",4 Bedrooms,4 Bathrooms,,"Loresho Loresho, Westlands"
3933548,5 Bed Townhouse with En Suite in Ridgeways,280000.0,5.0,6.0,675.0,Townhouse,Ridgeways,,rent,0,0,11.0,415.0,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-ridgeways-3933548,2026-03-05 17:05,"KSh 280,000/ month",5 Bedrooms,6 Bathrooms,675 m²,
3933503,4 Bed Townhouse with En Suite in Rosslyn,380000.0,4.0,4.0,,Townhouse,Rosslyn Rosslyn,Westlands,rent,0,0,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-rosslyn-3933503,2026-03-05 17:05,"KSh 380,000/ month",4 Bedrooms,4 Bathrooms,,"Rosslyn Rosslyn, Westlands"
3933481,5 Bed Townhouse with En Suite at Mzima Springs.,575000.0,5.0,5.0,,Townhouse,Mzima Springs.,,rent,0,0,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3933481,2026-03-05 17:05,"KSh 575,000/ month",5 Bedrooms,5 Bathrooms,,
3933472,5 Bed Villa with En Suite in Syokimau,100000.0,5.0,5.0,,Villa,Syokimau,,rent,0,0,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-syokimau-3933472,2026-03-05 17:05,"KSh 100,000/ month",5 Bedrooms,5 Bathrooms,,
3933458,4 Bed House with En Suite in Runda,400000.0,4.0,5.0,5.0,House,Runda,Westlands,rent,0,1,9.0,80000.0,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3933458,2026-03-05 17:05,"KSh 400,000/ month",4 Bedrooms,5 Bathrooms,"0,5 ac","Runda, Westlands"
3933422,5 Bed House with En Suite in Loresho,550000.0,5.0,5.0,,House,Loresho,Westlands,rent,0,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-loresho-3933422,2026-03-05 17:05,"KSh 550,000/ month",5 Bedrooms,5 Bathrooms,,"Loresho, Westlands"
3933367,5 Bed House with En Suite in Runda,516000.0,5.0,5.0,,House,Runda,Westlands,rent,0,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3933367,2026-03-05 17:05,"KSh 516,000/ month",5 Bedrooms,5 Bathrooms,,"Runda, Westlands"
3933144,4 Bed House with En Suite at Membley,160000.0,4.0,6.0,,House,Membley,,rent,0,0,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-ruiru-3933144,2026-03-05 17:05,"KSh 160,000/ month",4 Bedrooms,6 Bathrooms,,
3933151,4 Bed Townhouse with Swimming Pool at Few Minutes Drive To Gigiri And Roslyn Aca ...,450000.0,4.0,5.0,,Townhouse,Runda Runda,Westlands,rent,0,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3933151,2026-03-05 17:05,"KSh 450,000/ month",4 Bedrooms,5 Bathrooms,,"Runda Runda, Westlands"
3933148,1 Bed House with En Suite in Karen,75000.0,1.0,2.0,,House,Karen,,rent,0,1,3.0,,1 Bed,https://www.buyrentkenya.com/listings/furnished-1-bedroom-house-for-rent-karen-3933148,2026-03-05 17:05,"KSh 75,000/ month",1 Bedrooms,2 Bathrooms,,
3933138,4 Bed Townhouse with En Suite at Lavington Green,450000.0,4.0,4.0,,Townhouse,Lavington Green,,rent,0,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3933138,2026-03-05 17:05,"KSh 450,000/ month",4 Bedrooms,4 Bathrooms,,
3933130,5 Bed Townhouse with En Suite at Lavington Green,650000.0,5.0,5.0,,Townhouse,Lavington Green,,rent,0,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3933130,2026-03-05 17:05,"KSh 650,000/ month",5 Bedrooms,5 Bathrooms,,
3933129,5 Bed Townhouse with En Suite at Lavington Green,575000.0,5.0,5.0,,Townhouse,Lavington Green,,rent,0,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3933129,2026-03-05 17:05,"KSh 575,000/ month",5 Bedrooms,5 Bathrooms,,
3933119,4 Bed House with En Suite at Lavington Green,630000.0,4.0,4.0,,House,Lavington Green,,rent,0,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-lavington-3933119,2026-03-05 17:05,"KSh 630,000/ month",4 Bedrooms,4 Bathrooms,,
3933118,4 Bed Townhouse with En Suite at Kaputei Gardens,380000.0,4.0,4.0,,Townhouse,Kaputei Gardens,,rent,0,0,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3933118,2026-03-05 17:05,"KSh 380,000/ month",4 Bedrooms,4 Bathrooms,,
3933117,5 Bed Townhouse with En Suite at Lavington Manyani,510000.0,5.0,5.0,,Townhouse,Lavington Manyani,,rent,0,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3933117,2026-03-05 17:05,"KSh 510,000/ month",5 Bedrooms,5 Bathrooms,,
3933112,5 Bed House with En Suite in Runda,380000.0,5.0,4.0,,House,Runda,,rent,0,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3933112,2026-03-05 17:05,"KSh 380,000/ month",5 Bedrooms,4 Bathrooms,,"Bedroom House for Rent in Runda Runda, Westlands"
3933111,5 Bed Townhouse with En Suite at Lavington Green,440000.0,5.0,5.0,,Townhouse,Lavington Green,,rent,0,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3933111,2026-03-05 17:05,"KSh 440,000/ month",5 Bedrooms,5 Bathrooms,,
3933109,5 Bed House with En Suite in Runda,450000.0,5.0,5.0,,House,Runda,,rent,0,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3933109,2026-03-05 17:05,"KSh 450,000/ month",5 Bedrooms,5 Bathrooms,,"Bedroom House for Rent in Runda Runda, Westlands"
3933108,4 Bed Townhouse with En Suite at Lavington Manyani,350000.0,4.0,4.0,,Townhouse,Lavington Manyani,,rent,0,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3933108,2026-03-05 17:05,"KSh 350,000/ month",4 Bedrooms,4 Bathrooms,,
3933102,4 Bed House with En Suite in Loresho,970000.0,4.0,5.0,,House,Loresho,,rent,0,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-rent-loresho-3933102,2026-03-05 17:05,"KSh 970,000/ month",4 Bedrooms,5 Bathrooms,,"Bedroom House for Rent in Loresho Loresho, Westlands"
3933100,4 Bed House with En Suite in Runda,350000.0,4.0,5.0,,House,Runda,,rent,0,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3933100,2026-03-05 17:05,"KSh 350,000/ month",4 Bedrooms,5 Bathrooms,,"Bedroom Standalone House for Rent in Runda Runda, Westlands"
3933098,3 Bed House with En Suite in Runda,380000.0,3.0,3.0,,House,Runda,Westlands,rent,0,1,6.0,,3 Bed,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-runda-3933098,2026-03-05 17:05,"KSh 380,000/ month",3 Bedrooms,3 Bathrooms,,"Runda, Westlands"
3933096,3 Bed House with En Suite in Runda,300000.0,3.0,4.0,,House,Runda,,rent,0,1,7.0,,3 Bed,https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-rent-runda-3933096,2026-03-05 17:05,"KSh 300,000/ month",3 Bedrooms,4 Bathrooms,,"Bedrooms House To Let in Runda Runda, Westlands"
3933091,4 Bed Townhouse with Garden in Kiambu Road,350000.0,4.0,5.0,25.0,Townhouse,Kiambu Road,,rent,0,0,9.0,14000.0,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kiambu-road-3933091,2026-03-05 17:05,"KSh 350,000/ month",4 Bedrooms,5 Bathrooms,"0,25 ac",
3933080,4 Bed Townhouse with En Suite in Runda,450000.0,4.0,5.0,,Townhouse,Runda,,rent,0,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3933080,2026-03-05 17:05,"KSh 450,000/ month",4 Bedrooms,5 Bathrooms,,"Bedroom Townhouse for Rent in Runda Runda, Westlands"
3933079,4 Bed House with En Suite at Muthaiga North,250000.0,4.0,5.0,1.0,House,Muthaiga North,,rent,0,1,9.0,250000.0,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-muthaiga-3933079,2026-03-05 17:05,"KSh 250,000/ month",4 Bedrooms,5 Bathrooms,1.000 m²,
3933074,3 Bed Townhouse with Swimming Pool in Runda,210000.0,3.0,4.0,,Townhouse,Rent In Runda Runda,Westlands,rent,0,1,7.0,,3 Bed,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-runda-3933074,2026-03-05 17:05,"KSh 210,000/ month",3 Bedrooms,4 Bathrooms,,"Rent in Runda Runda, Westlands"
3933070,4 Bed House with En Suite in Runda,580000.0,4.0,5.0,,House,Runda,,rent,0,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3933070,2026-03-05 17:05,"KSh 580,000/ month",4 Bedrooms,5 Bathrooms,,"Bedroom House for Rent in Runda Runda, Westlands"
3933065,5 Bed Townhouse with En Suite at Lavington Green,350000.0,5.0,6.0,,Townhouse,Lavington Green,,rent,0,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/furnished-5-bedroom-townhouse-for-rent-lavington-3933065,2026-03-05 17:05,"KSh 350,000/ month",5 Bedrooms,6 Bathrooms,,
3933061,4 Bed Townhouse with En Suite in Runda,450000.0,4.0,5.0,,Townhouse,Runda,,rent,0,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3933061,2026-03-05 17:05,"KSh 450,000/ month",4 Bedrooms,5 Bathrooms,,"Bedroom Townhouse for Rent in Runda Runda, Westlands"
3933066,5 Bed Townhouse with En Suite in Lavington,440000.0,5.0,6.0,398.0,Townhouse,Lavington,,rent,0,1,11.0,1106.0,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3933066,2026-03-05 17:05,"KSh 440,000/ month",5 Bedrooms,6 Bathrooms,398 m²,
3932743,4 Bed House with En Suite in Runda,580050.0,4.0,4.0,,House,Bedroom Home Runda,Westlands,rent,0,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3932743,2026-03-05 17:05,"KSh 580,050/ month",4 Bedrooms,4 Bathrooms,,"Bedroom home Runda, Westlands"
3933062,4 Bed House with En Suite in Loresho,960000.0,4.0,5.0,1.0,House,Loresho,,rent,0,1,9.0,960000.0,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-loresho-3933062,2026-03-05 17:05,"KSh 960,000/ month",4 Bedrooms,5 Bathrooms,1 ac,"Bedroom Villa To Let in Loresho Loresho, Westlands"
3406084,4 Bed House with En Suite at Muthaiga Road,500000.0,4.0,4.0,1.0,House,Muthaiga,Furnished,rent,0,1,8.0,500000.0,4-5 Bed,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-rent-muthaiga-3406084,2026-03-05 17:05,"KSh 500,000/ month",4 Bedrooms,4 Bathrooms,1 ac,"Muthaiga, Furnished"
3933059,5 Bed House with En Suite in Runda,580000.0,5.0,6.0,,House,Runda,,rent,0,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3933059,2026-03-05 17:05,"KSh 580,000/ month",5 Bedrooms,6 Bathrooms,,"Bedroom House for Rent in Runda Runda, Westlands"
3933058,5 Bed House with En Suite in Runda,1300000.0,5.0,6.0,,House,Runda,,rent,0,1,11.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3933058,2026-03-05 17:05,"KSh 1,300,000/ month",5 Bedrooms,6 Bathrooms,,"Bedroom House for Rent in Runda Runda, Westlands"
3933052,3 Bed House with En Suite in Loresho,420000.0,3.0,4.0,,House,Loresho,,rent,0,1,7.0,,3 Bed,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-loresho-3933052,2026-03-05 17:05,"KSh 420,000/ month",3 Bedrooms,4 Bathrooms,,"Bedroom House for Rent in Loresho Loresho, Westlands"
3933047,4 Bed Townhouse with En Suite in Westlands Area,250000.0,4.0,4.0,,Townhouse,Westlands Area,Westlands,rent,0,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-westlands-area-3933047,2026-03-05 17:05,"KSh 250,000/ month",4 Bedrooms,4 Bathrooms,,"Westlands Area, Westlands"
3933049,1 Bed Villa with En Suite at Runda,60000.0,1.0,1.0,,Villa,Runda,Westlands,rent,0,1,2.0,,1 Bed,https://www.buyrentkenya.com/listings/1-bedroom-villa-for-rent-runda-3933049,2026-03-05 17:05,"KSh 60,000/ month",1 Bedrooms,1 Bathrooms,,"Runda, Westlands"
3933040,4 Bed Townhouse with En Suite in Runda,380000.0,4.0,5.0,,Townhouse,Runda,Westlands,rent,0,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3933040,2026-03-05 17:05,"KSh 380,000/ month",4 Bedrooms,5 Bathrooms,,"Runda, Westlands"
3933036,5 Bed Townhouse with En Suite in Kileleshwa,250000.0,5.0,5.0,,Townhouse,Kileleshwa,,rent,0,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-kileleshwa-3933036,2026-03-05 17:05,"KSh 250,000/ month",5 Bedrooms,5 Bathrooms,,
3933031,4 Bed House with En Suite in Runda,380000.0,4.0,5.0,,House,Runda,Westlands,rent,0,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3933031,2026-03-05 17:05,"KSh 380,000/ month",4 Bedrooms,5 Bathrooms,,"Runda, Westlands"
3933035,2 Bed Villa with En Suite at Runda,130000.0,2.0,2.0,,Villa,Runda,Westlands,rent,0,1,4.0,,2 Bed,https://www.buyrentkenya.com/listings/furnished-2-bedroom-villa-for-rent-runda-3933035,2026-03-05 17:05,"KSh 130,000/ month",2 Bedrooms,2 Bathrooms,,"Runda, Westlands"
3933032,4 Bed Townhouse with En Suite in Kilimani,160000.0,4.0,4.0,,Townhouse,Kilimani,,rent,0,1,8.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kilimani-3933032,2026-03-05 17:05,"KSh 160,000/ month",4 Bedrooms,4 Bathrooms,,
3933023,4 Bed House with En Suite in Kitisuru,400000.0,4.0,5.0,,House,Dsq Kitisuru,Westlands,rent,0,0,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3933023,2026-03-05 17:05,"KSh 400,000/ month",4 Bedrooms,5 Bathrooms,,"DsQ Kitisuru, Westlands"
3932940,4 Bed Townhouse with En Suite in Lavington,350000.0,4.0,4.0,13.0,Townhouse,Lavington,,rent,0,1,8.0,26923.0,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3932940,2026-03-05 17:05,"KSh 350,000/ month",4 Bedrooms,4 Bathrooms,"0,13 m²",
3932897,4 Bed Townhouse with En Suite in Lavington,350000.0,4.0,,,Townhouse,Lavington,,rent,0,1,4.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3932897,2026-03-05 17:05,"KSh 350,000/ month",4 Bedrooms,,,
3932726,4 Bed Townhouse with En Suite at Runda Mumwe,450000.0,4.0,5.0,,Townhouse,Runda Mumwe,,rent,0,1,9.0,,4-5 Bed,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3932726,2026-03-05 17:05,"KSh 450,000/ month",4 Bedrooms,5 Bathrooms,,"Bedroom Luxury Villa for Rent in Runda Mumwe Runda, Westlands"
3932836,5 Bed House with En Suite in Runda,450000.0,5.0,5.0,,House,Runda,Westlands,rent,0,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3932836,2026-03-05 17:05,"KSh 450,000/ month",5 Bedrooms,5 Bathrooms,,"Runda, Westlands"
3932786,5 Bed House with En Suite in Runda,480000.0,5.0,5.0,,House,Runda Runda,Westlands,rent,0,1,10.0,,4-5 Bed,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3932786,2026-03-05 17:05,"KSh 480,000/ month",5 Bedrooms,5 Bathrooms,,"Runda Runda, Westlands"
